ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Age_Group,Credit_Score_Category
0,0,January,Aruna Viswanathau,28,0,Mechanic,15398.95,1548.2458333333334,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",1,2,11.41,3,_,343.84,36.74315458116916,,No,34.81396985624466,81.67810682135054,High_spent_Small_value_payments,298.33250665573814,Standard,Adult,Medium
0,0,January,Nicolacih,18,0,Developer,27070.07,2518.839166666666,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",12,15,5.68,1,Standard,919.76,28.555850410033027,,No,73.23331847935155,76.31458794990105,High_spent_Small_value_payments,362.336010237414,Standard,Young,Medium
0,0,January,Fiona Ortizx,0,0,Engineer,17992.775,0.0,3,5,6,-100,0,5,9,8.61,2,Good,565.22,22.380398869829754,,No,0.0,88.44275346564012,!@9#%8,348.49703820102656,Poor,,Low
0,0,January,Taiga Uranakan,55,0,Musician,139354.48,0.0,3,1247,18,0,0,17,18,9.94,3,Standard,519.3,32.7110284040027,,No,0.0,382.2110718661232,High_spent_Medium_value_payments,1031.0762614672103,Standard,Senior,Medium
0,0,February,Suev,22,0,_______,18305.25,0.0,2,1,4,0,0,14,0,5.27,2,Good,363.51,35.61828916343695,,No,0.0,137.9464987947675,Low_spent_Medium_value_payments,297.7972512052325,Good,Young,Good
0,0,January,Allison Martelly,25,0,Journalist,27865.26,0.0,4,3,6,1,Student Loan,22,18,19.05,5,Standard,635.59,27.14233425808085,,Yes,17.69844332156168,213.43960097610943,Low_spent_Small_value_payments,319.4724557023289,Standard,Adult,Medium
0,0,January,Stempeln,36,0,Architect,23404.86,1899.405,6,5,7,0,0,14,17,15.82,5,Standard,35.54,34.05823767057504,,Yes,0.0,84.46263178711256,Low_spent_Large_value_payments,375.47786821288736,Standard,Middle-Aged,Medium
0,0,January,Steve Slatery,33,0,Musician,14205.09,1086.7575,7,10,21,8,"Student Loan, Not Specified, Not Specified, Credit-Builder Loan, Student Loan, Mortgage Loan, Not Specified, and Student Loan",33,18,19.42,12,_,4845.24,32.3137381492041,0.0,Yes,49.03239546911298,47.62770058007192,Low_spent_Small_value_payments,302.01565395081514,Poor,Adult,Low
0,0,January,ita Bosed,28,0,Scientist,62320.56,5068.38,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",26,15,21.24,10,Bad,3589.56,32.02053669516868,,Yes,171.34555972446432,179.65030626450252,High_spent_Medium_value_payments,405.8421340110332,Standard,Adult,Medium
0,0,January,Jenniferu,25,0,Manager,43758.34,3454.528333333333,5,6,12,2,"Personal Loan, and Payday Loan",9,2,4.18,1,Good,1194.28,29.317896659805555,,No,56.31142051341512,229.2590695740992,High_spent_Small_value_payments,319.8823432458192,Good,Adult,Good
0,0,February,B.u,20,0,Writer,144881.68,11877.473333333332,3,848,15,4,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",10,15,10.1,2,Standard,404.51,30.924539714334685,0.0,Yes,44581.0,237.60528299744087,High_spent_Large_value_payments,775.4860371319072,Standard,Young,Medium
0,0,January,Leongy,0,0,Media_Manager,108147.3,8926.275,3,6,6,4,"Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",14,20,7.57,0,Standard,1113.06,36.423766643057526,,Yes,211.1795815692456,328.48004275460164,High_spent_Small_value_payments,612.9678756761531,Standard,,Medium
0,0,January,Vaughano,27,0,Lawyer,17759.1,1533.925,6,8,19,5,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",20,20,5.2,10,Bad,3598.39,27.228568017436587,,Yes,64.55062048800421,190.0547611675572,Low_spent_Small_value_payments,188.7871183444385,Standard,Adult,Medium
0,0,January,Doris Frankelj,37,0,Teacher,85328.73,6858.7275,3,4,11,0,Student Loan,11,17,1.83,1,Good,585.05,28.02456084846908,,No,68.4589661120162,145.09078436691792,!@9#%8,712.3229995210659,Good,Middle-Aged,Good
0,0,March,Alexei Oreskovicf,26,0,Writer,134321.44,11064.453333333331,3,5,12,1464,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26,21,4.09,3,Standard,1428.68,34.22349215919798,,Yes,253.68824370309895,0.0,High_spent_Large_value_payments,949.50237002121,Standard,Adult,Medium
0,0,January,Jamiec,24,0,Lawyer,61008.0,5235.0,10,5,32,4,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16,0,19.44,12,Standard,1755.81,27.373242163951424,,Yes,189.4265306646308,218.2076697051532,High_spent_Medium_value_payments,365.865799630216,Poor,Young,Low
0,0,January,Anna Driverq,19,0,Developer,28665.76,2582.813333333333,7,3,5,1,Debt Consolidation Loan,14,10,11.32,0,Standard,1237.46,36.639699298304585,,No,22.68817757992469,340.9908375742304,Low_spent_Small_value_payments,184.60231817917816,Standard,Young,Medium
0,0,January,Andrewm,18,0,Lawyer,56803.71,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",51,26,16.23,11,Bad,2593.44,29.75653235722221,,Yes,187.190218862138,,Low_spent_Small_value_payments,243.09427312040643,Standard,Young,Medium
0,0,January,Soyoungc,31,0,Architect,38364.82,2904.068333333333,9,6,32,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34,22,3.44,11,Bad,1973.63,37.66455307223288,0.0,NM,74.85037187731447,74.79251895261616,High_spent_Medium_value_payments,390.7639425034027,Poor,Adult,Low
0,0,January,Ritsukoh,0,0,Lawyer,66528.24,0.0,5,5,5189,0,0,17,9,7.65,2,Standard,1460.8,26.42518128227474,,Yes,0.0,139.57456070445244,High_spent_Large_value_payments,673.7274392955476,Standard,,Medium
0,0,January,ernieh,55,0,Doctor,19403.405,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,9,3.9,2,_,339.11,31.229306847484608,,No,39.2149144347618,52.12810761980296,High_spent_Medium_value_payments,349.1520196121019,Standard,Senior,Medium
0,0,January,Matt Falloono,19,0,Journalist,31122.79,2761.5658333333336,7,5,12,0,0,28,20,9.75,2,Standard,358.6,30.79484744739084,,No,0.0,220.5130602079842,Low_spent_Large_value_payments,325.6435231253492,Standard,Young,Medium
0,0,January,John McCrankg,19,0,_______,15015.4,1213.2833333333333,5,5,9,1,Debt Consolidation Loan,23,9,5.04,1,Good,330.17,33.27002451431646,,No,11.685734566072789,92.11412377952726,Low_spent_Small_value_payments,307.52847498773326,Poor,Young,Low
0,0,January,Hornbyg,34,0,Engineer,19777.05,1728.0875,5,3,3,3,"Student Loan, Debt Consolidation Loan, and Auto Loan",19,0,5.95,1,Good,186.16,38.41845962965567,,No,29.045533320072103,,High_spent_Small_value_payments,357.4905567198146,Poor,Adult,Low
0,0,January,Toonkelf,24,0,Musician,20188.02,1851.335,4,3,6,3,"Mortgage Loan, Student Loan, and Mortgage Loan",10,5,1.31,0,_,399.92,28.54258478328452,,No,25.58028081581637,147.63621347336863,Low_spent_Large_value_payments,281.91700571081503,Standard,Young,Medium
0,0,February,Aless ray,54,0,Scientist,41345.58,3260.465,0,5,10,0,0,7,0,6.42,4,_,646.47,34.163524486085656,,No,0.0,110.07447802563765,High_spent_Medium_value_payments,465.9720219743624,Standard,Senior,Medium
0,0,January,Stevee,31,0,Engineer,55151.04,0.0,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",31,17,10.64,0,Bad,1743.83,30.300985527852134,,Yes,171.82306738090188,262.83729212987333,Low_spent_Medium_value_payments,315.83164048922487,Poor,Adult,Low
0,0,January,Mariy,39,0,Manager,30536.62,2430.718333333333,6,6,7,2,"Auto Loan, and Auto Loan",19,7,9.33,4,Standard,687.87,31.022658667241192,,Yes,42.97244101951375,96.72899419598096,High_spent_Medium_value_payments,353.3703981178386,Standard,Middle-Aged,Medium
0,0,January,Rl,3169,0,Architect,147499.6,12353.633333333331,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",14,3,4.21,1,Good,1250.67,42.25298015327388,,No,192.2064832741598,,High_spent_Small_value_payments,1041.0774830778255,Standard,Senior,Medium
0,0,January,Kevinq,42,0,Architect,20005.22,1683.101666666667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,20,18.33,8,_,1859.45,38.05357747176573,,Yes,59.51321413246297,219.6562014744781,Low_spent_Small_value_payments,179.14075105972557,Standard,Middle-Aged,Medium
0,0,January,Clarkew,32,0,_______,19795.52,1662.6266666666668,6,9,34,0,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",15,21,22.79,10,Bad,3135.02,37.8207562097495,,Yes,130.47547071749042,77.06641227007594,Low_spent_Small_value_payments,248.7207836791003,Standard,Adult,Medium
0,0,January,Taylorq,33,0,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",24,18,12.489999999999998,9,Bad,3947.24,21.74488350172792,,Yes,378.304673376643,166.48767607357289,High_spent_Small_value_payments,231.5254005497842,Poor,Adult,Low
0,0,January,Marilynj,54,0,Manager,80396.86,6623.738333333334,5,7,9,0,0,8,11,10.47,0,Good,1357.54,34.92686537493276,,No,0.0,266.013045204628,High_spent_Medium_value_payments,646.3607881287055,Good,Senior,Good
0,0,January,Browningo,42,0,_______,57610.32,0.0,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",41,23,21.31,7,Bad,4428.64,40.45753769650093,,NM,256.2341792269896,,Low_spent_Medium_value_payments,53.75438369984539,Poor,Middle-Aged,Low
0,0,January,Mutikanib,36,0,_______,,1294.7516666666668,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",14,20,10.3,7,Standard,2103.99,32.72190460900136,,Yes,60.64699329311761,172.28316529161307,Low_spent_Small_value_payments,186.545008081936,Poor,Middle-Aged,Low
0,0,February,Scott Maloneq,17,0,Journalist,19163.22,1346.9350000000004,3,7,7,0,"Personal Loan, and Payday Loan",23,19,8.76,5,Standard,2226.37,35.6805737407476,,Yes,24.17564764974174,165.73487170262868,Low_spent_Small_value_payments,234.7829806476296,Standard,Young,Medium
0,0,January,Strupczewskid,48,0,Media_Manager,94554.87,0.0,2,6,2,0,0,9,0,9.24,3,_,1487.9,27.61540225190567,,No,0.0,626.3090099805695,Low_spent_Small_value_payments,455.1482400194304,Good,Middle-Aged,Good
0,0,January,Henry Foyi,27,0,Musician,63536.98,5382.748333333334,4,5,12,2,"Debt Consolidation Loan, and Auto Loan",29,14,15.78,4,_,,34.95044798544689,,Yes,69.10085253082353,517.0200746737141,Low_spent_Small_value_payments,242.1539061287957,Standard,Adult,Medium
0,0,February,Jan Schwartze,39,0,Architect,9983.345,758.9454166666666,6,10,15,5,"Not Specified, Student Loan, Auto Loan, Payday Loan, and Auto Loan",22,16,10.26,11,_,1823.35,29.50942274246352,,Yes,29.24151868964153,18.18202076651747,High_spent_Medium_value_payments,278.4710022105077,Poor,Middle-Aged,Low
0,0,January,Clara Ferreira-Marquesi,14,0,Accountant,,2300.3683333333333,6,5,16,2,"Home Equity Loan, and Student Loan",18,14,11.85,7,Standard,1073.94,41.02732543348296,,Yes,36.06763128414976,128.21619016797754,High_spent_Small_value_payments,325.753011881206,Standard,Young,Medium
0,0,January,Aruna Viswanathag,29,0,Engineer,132872.72,11203.726666666667,3,3,10,0,"Home Equity Loan, and Student Loan",11,7,10.28,2,Good,89.68,33.451349375902204,,No,27228.0,353.1228639995384,High_spent_Small_value_payments,882.4191203287136,Good,Adult,Good
0,0,January,Caseyo,41,0,Architect,140014.36,0.0,3,7,18,4,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",23,8,3.9,3,Standard,1151.7,34.92454850941926,,NM,348.6203964507333,423.6241662413102,High_spent_Medium_value_payments,644.0417706412898,Standard,Middle-Aged,Medium
0,0,January,Carolinew,47,0,Accountant,37071.2,3006.2666666666664,1,6,6,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",17,2672,11.56,3,_,869.99,34.98833625473729,,No,74.69027138495908,386.89956133883805,Low_spent_Small_value_payments,129.03683394286952,Good,Middle-Aged,Good
0,0,January,Appsq,20,0,Entrepreneur,41735.55,3357.9625,0,3,8,4,"Not Specified, Payday Loan, Payday Loan, and Debt Consolidation Loan",19,6,11.25,2,Good,1480.92,32.503284267529445,,No,109.61414671334232,98.89486393241624,High_spent_Small_value_payments,387.2872393542415,Standard,Young,Medium
0,0,January,Ilainar,38,0,Architect,40391.66,0.0,10,7,18,3,"Payday Loan, Not Specified, and Mortgage Loan",35,23,3.51,12,Bad,1950.62,38.395779801006405,,Yes,60.370828399887685,270.6282466524589,Low_spent_Medium_value_payments,284.79809161432013,Poor,Middle-Aged,Low
0,0,January,Taylorb,18,0,Writer,7441.295,873.1079166666667,5,8,33,6,"Mortgage Loan, Mortgage Loan, Not Specified, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",17,16,5.119999999999999,10,Standard,2569.3,30.21890537998302,,Yes,71268.0,96.3072436412694,Low_spent_Small_value_payments,255.58480480515635,Poor,Young,Low
0,0,January,Mikex,40,0,Scientist,19065.32,1497.7766666666666,3,6,5,5,"Not Specified, Student Loan, Home Equity Loan, Personal Loan, and Personal Loan",23,14,7.81,4,Standard,2008.06,29.44953193902064,,Yes,76.21247400832009,63.52147976988476,Low_spent_Medium_value_payments,290.0437128884618,Standard,Middle-Aged,Medium
0,0,March,Josephine Masonz,46,0,Entrepreneur,24585.55,2316.795833333333,3,4,14,2,"Auto Loan, and Credit-Builder Loan",9,0,11.35,0,Standard,195.38,37.73274571363483,0.0,Yes,30.447776935964107,58.819313382391776,High_spent_Medium_value_payments,392.41249301497743,Standard,Middle-Aged,Medium
0,0,January,Samd,26,0,_______,15013.73,1127.1441666666667,7,4,14,6,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Payday Loan",23,12,8.22,5,Standard,1403.17,31.796689606260543,,Yes,51.547924156742056,75.20945228513598,!@9#%8,265.9570402247887,Standard,Adult,Medium
0,0,January,Nicolacir,43,0,Journalist,126006.68,0.0,4,3,2127,3,"Personal Loan, Home Equity Loan, and Debt Consolidation Loan",13,12,7.28,0,Standard,385.8,22.989722164027448,,Yes,239.7673292742656,1069.389909917204,Low_spent_Medium_value_payments,40.19842747519692,Standard,Middle-Aged,Medium
0,0,January,Sabam,49,0,Developer,102885.32,8643.776666666667,3,5,16,1,Personal Loan,11,0,10.31,4,Standard,605.34,22.3936794206414,,Yes,74.1586635323227,857.7632223732379,Low_spent_Small_value_payments,222.4557807611061,Standard,Middle-Aged,Medium
0,0,January,Freifeldo,38,0,Teacher,34212.01,2847.000833333333,6,5,10,3,"Not Specified, Home Equity Loan, and Home Equity Loan",21,9,8.12,1,Standard,512.38,29.746346625274604,,No,66.6764133130149,270.2397718355112,Low_spent_Small_value_payments,237.78389818480733,Standard,Middle-Aged,Medium
0,0,January,Michael Ermanl,26,0,Entrepreneur,118487.16,9810.93,8,4,20,4,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",17,20,12.76,1,Standard,140.26,33.66718197569836,,No,301.5608682455748,354.2155580510482,!@9#%8,595.3165737033771,Standard,Adult,Medium
0,0,January,Subhadip Sircarf,26,0,Mechanic,77418.52,6450.543333333334,7,9,20,7,"Credit-Builder Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Personal Loan, and Auto Loan",38,0,20.05,6,Bad,3962.08,38.23495907191416,,Yes,339.0310322831334,144.96034860397404,!@9#%8,411.06295244622606,Poor,Adult,Low
0,0,January,Jessica Toonkelx,45,0,Architect,24199.24,0.0,3,7,6,1,Credit-Builder Loan,26,14,0.67,2,_,784.35,36.687086260397294,,No,13.886305431201704,22.73334864045816,High_spent_Large_value_payments,398.5406792616735,Good,Middle-Aged,Good
0,0,January,Lashx,47,0,Musician,28587.29,2621.2741666666666,4,1,7,0,0,0,0,1.22,0,Good,1496.38,32.11737766868046,,No,47759.0,185.96036419707488,Low_spent_Small_value_payments,366.1670524695919,Good,Middle-Aged,Good
0,0,January,Ernest Scheyderr,31,0,Manager,16578.115,1426.5095833333337,3,5,15,2,"Student Loan, and Not Specified",10,16,13.29,2,Standard,1054.86,34.12223746326529,,Yes,21.42597208431386,25.856414547455763,High_spent_Medium_value_payments,345.3685717015637,Standard,Adult,Medium
0,0,January,en Klaymant,20,0,Writer,74647.4,6327.616666666666,6,5,20,6,"Not Specified, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Auto Loan",52,17,26.16,8,Bad,4167.43,26.03835259956693,,Yes,309.5754020995854,142.36149897540682,High_spent_Large_value_payments,420.8247655916745,Standard,Young,Medium
0,0,January,Sharpq,43,0,Mechanic,,3133.171666666666,0,1,11,3,"Home Equity Loan, Auto Loan, and Home Equity Loan",6,4,5.71,0,_,1374.23,32.026208704403764,,No,78.09310673608609,339.1781647504636,Low_spent_Small_value_payments,186.04589518011704,Good,Middle-Aged,Good
0,0,January,"""John ODonnell""f",22,0,Engineer,16852.635,1691.3862499999998,4,6,9,0,0,29,13,19.68,6,Standard,775.22,34.0559081313986,0.0,Yes,0.0,136.2137083621921,Low_spent_Large_value_payments,302.9249166378079,Standard,Young,Medium
0,0,January,Morganz,20,0,Scientist,33502.1,2890.8416666666667,7,9,27,6,"Mortgage Loan, Payday Loan, Auto Loan, Not Specified, Credit-Builder Loan, and Home Equity Loan",57,20,7.06,9,_,2362.68,33.84241127555231,0.0,Yes,158.60792715213003,186.6985264321312,Low_spent_Small_value_payments,233.77771308240557,Poor,Young,Low
0,0,January,Ben Berkowitze,27,0,Media_Manager,91690.53,0.0,2,6,3325,2,"Home Equity Loan, and Not Specified",6,9,4.95,2,Good,1295.18,27.35397852929807,,No,130.85085776482154,254.86996011482745,High_spent_Medium_value_payments,643.8669321203511,Standard,Adult,Medium
0,0,January,Rick Rothackerq,36,0,Entrepreneur,30502.54,0.0,8,7,24,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan",26,21,18.23,8,Standard,1672.68,37.25100052216536,,Yes,154.3933582633662,43.839912122027854,High_spent_Large_value_payments,301.3545629479393,Poor,Middle-Aged,Low
0,0,January,Frazierm,20,0,Media_Manager,30272.61,2258.7175,3,3,15,1,Payday Loan,30,8,8.83,8,_,180.94,35.627268931590464,,Yes,17.975850989790292,128.35344939640535,Low_spent_Small_value_payments,369.5424496138044,Standard,Young,Medium
0,0,January,Steven C.z,31,0,Accountant,59971.42,0.0,8,5,6,3,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",11,20,0.52,0,_,203.03,39.58066954983017,,No,107.93724129573393,217.69306331999687,Low_spent_Large_value_payments,463.4315287176024,Standard,Adult,Medium
0,0,January,Dineshi,32,0,Accountant,42220.39,3490.3658333333333,1,4,1,-100,"Credit-Builder Loan, Student Loan, Mortgage Loan, and Mortgage Loan",9,9,7.48,1,Good,257.81,25.56459705167188,,NM,135.2703961897122,93.31106008777203,High_spent_Small_value_payments,380.4551270558492,Standard,Adult,Medium
0,0,January,Carlos Ruanov,51,0,Architect,43581.13,3566.7608333333333,4,3,4595,3,"Auto Loan, Student Loan, and Student Loan",14,2,8.56,2,Good,900.83,37.275911605390895,,No,103.03307766103524,120.20387898227423,Low_spent_Medium_value_payments,413.4391266900238,Good,Senior,Good
0,0,January,Sinead Carewi,49,0,_______,28681.38,0.0,3,5,2,0,0,2,5,2.82,4,Good,467.64,26.211333231948856,,No,0.0,189.6885180441536,Low_spent_Medium_value_payments,303.02298195584643,Good,Middle-Aged,Good
0,0,January,Danielb,33,0,Doctor,35376.32,0.0,8,3,19,3,"Personal Loan, Payday Loan, and Personal Loan",12,17,15.14,7,Standard,1166.47,34.784172452245784,,Yes,58.2166703210756,57.835489532555066,High_spent_Medium_value_payments,405.650506813036,Standard,Adult,Medium
0,0,January,Mutikanit,48,0,Doctor,15488.885,1273.7404166666668,0,4,4,0,0,9,3,1.38,4,Good,1287.59,27.65170150543164,,No,0.0,,Low_spent_Small_value_payments,251.6506321688882,Standard,Middle-Aged,Medium
0,0,January,Cheez,26,0,Entrepreneur,19853.35,1726.4458333333332,7,4,6,2,"Debt Consolidation Loan, and Home Equity Loan",21,17,11.63,1,Standard,816.46,33.829297189495314,,No,28.071965473150293,,Low_spent_Medium_value_payments,369.6677237480782,Standard,Adult,Medium
0,0,February,Luciaw,32,0,Writer,115643.01,9910.9175,3,7,2,3,"Not Specified, Student Loan, and Not Specified",13,4,6.89,1,Good,951.36,30.648620405524067,,No,195.39400914592812,670.2124916931373,!@9#%8,395.4852491609347,Standard,Adult,Medium
0,0,January,Edward Taylorz,44,0,Journalist,7512.225,513.0187500000002,7,7,14,5,"Personal Loan, Payday Loan, Student Loan, Not Specified, and Not Specified",6,19,11.87,7,Standard,540.07,27.513009725544062,,Yes,20.686107686895213,32.37729897620768,Low_spent_Small_value_payments,288.23846833689714,Standard,Middle-Aged,Medium
